kind,issuer,cusip,putcall,shares,share_chg,value,w_prev,w_cur,w_pp
TRIM,Iridium Communications Inc,46269C102,,1215113.0,-29.632175547630823,66648948.0,0.3724992503735847,0.4327070346213884,0.06020778424780365
ADD,Joby Aviation Inc,G65163100,,6694311.0,8.428437316567821,59713254.0,0.39656934249178666,0.3876782131044853,-0.008891129387301355
TRIM,Caterpillar Inc,149123101,,56008.0,-4.387312642971764,59642919.0,0.3227202991710117,0.3872215750000085,0.06450127582899678
ADD,Intuitive Machines Inc,46125A100,,2699401.0,1.6137586950801628,57740187.0,0.3834151459015964,0.37486840895454854,-0.008546736947047884
TRIM,CareDx Inc,14167L103,,1953531.0,-12.301598702793555,55675622.0,0.3007148230943731,0.3614645694981012,0.0607497464037281
TRIM,Figma Inc,316841105,,3042015.0,-10.340923861192401,55030051.0,0.5577614371419661,0.35727330884913244,-0.2004881282928337
TRIM,Datadog Inc,23804L103,,210148.0,-7.2693736706939305,54714133.0,0.2080388601078117,0.3552222646081413,0.14718340450032963
TRIM,Cerus Corp,157085101,,17932099.0,-6.414276430618875,52361728.0,0.2711872808992626,0.33994967258195463,0.06876239168269205
ADD,Toast Inc,888787108,,1859887.0,2.713400053237491,51742056.0,0.3732893441933539,0.33592655681487754,-0.03736278737847637
NEW,Alphabet Inc,02079K305,,140122.0,,50075399.0,0.0,0.3251060678222984,0.3251060678222984
TRIM,"Pacific Biosciences of California, Inc.",69404D108,,29781416.0,-17.897114813523384,50032778.0,0.3723379142140726,0.32482935818057085,-0.047508556033501737
ADD,Compass Pathways Plc,20451W101,,3451965.0,4.571727177716181,48845310.0,0.1419559595449556,0.3171199228120217,0.17516396326706613
ADD,Elbit Systems Ltd,M3760D101,,62709.0,4.027803122045088,47578572.0,0.3980252094496786,0.30889584036105444,-0.08912936908862418
KEEP,Adaptive Biotechnologies Corp,00650F109,,2090306.0,-0.12723552044965786,44837058.0,0.2259064412352854,0.291097023891918,0.0651905826566326
ADD,Nurix Therapeutics Inc,67080M103,,1793196.0,4.186830202163107,43502930.0,0.20745461433732404,0.2824354232514193,0.07498080891409525
TRIM,Cloudflare Inc,18915M107,,175723.0,-4.313236479275119,43101337.0,0.29467044440246776,0.2798281485476279,-0.014842295854839871
TRIM,Butterfly Network Inc,124155102,,5085456.0,-2.7173011665416547,42819541.0,0.16422983671792438,0.27799863562676125,0.11376879890883687
TRIM,Aurora Innovation Inc,051774107,,6131831.0,-4.94409731065922,41819087.0,0.20667346333258538,0.27150335705739653,0.06482989372481116
TRIM,MercadoLibre Inc,58733R102,,22044.0,-8.104052026013006,37417265.0,0.3225302604634319,0.24292527140552414,-0.07960498905790778
NEW,Alamar Biosciences Inc,010911105,,1373959.0,,37220549.0,0.0,0.2416481260104823,0.2416481260104823
TRIM,Cameco Corp,13321L108,,361570.0,-1.527056433273326,36829520.0,0.3101142271549466,0.23910943629191442,-0.07100479086303216
ADD,Teledyne Technologies Inc,879360105,,54873.0,6.684164479440071,36594804.0,0.24199015627862902,0.237585582316932,-0.0044045739616970225
ADD,Synopsys Inc,871607107,,81283.0,6.852898645983963,36257908.0,0.23453686429592263,0.23539834195515155,0.0008614776592289208
ADD,Symbotic Inc,87151X101,,796749.0,1.8570151989905692,35813868.0,0.3236075352910955,0.2325154872752355,-0.09109204801585999
ADD,Schrodinger Inc,80810D103,,2154018.0,4.203063660573693,35002797.0,0.18260956119765673,0.22724974583731508,0.044640184639658353
TRIM,Baidu Inc,056752108,,301934.0,-73.04957195685918,34508037.0,0.9707018078831259,0.22403760012648888,-0.746664207756637
ADD,Spotify Technology SA,L8681T102,,75108.0,10.814718640266753,34484423.0,0.25557868595395117,0.223884290221049,-0.03169439573290217
TRIM,Everpure Inc,74624M102,,397952.0,-7.154189297646378,31354638.0,0.19678461511720904,0.20356468988238344,0.006780074765174393
TRIM,DraftKings Inc,26142V105,,1228846.0,-9.183517366302345,31040642.0,0.22749137245497053,0.20152612390167243,-0.025965248553298098
ADD,Prime Medicine Inc,74168J101,,8348746.0,33.647786308152924,30806875.0,0.16904997513759001,0.2000084311488575,0.030958456011267482
TRIM,Rubrik Inc,781154109,,365426.0,-7.498563469341778,29336399.0,0.15043797853425098,0.19046161415420787,0.04002363561995689
ADD,Intuitive Surgical Inc,46120E602,,70375.0,2.0060587612877043,27986730.0,0.2473206339348254,0.18169911619684453,-0.06562151773798086
ADD,Kodiak AI Inc,500081104,,5150227.0,35.34608175909565,26163153.0,0.205360331478942,0.16985985061573186,-0.03550048086321014
ADD,Ionis Pharmaceuticals Inc,462222100,,300770.0,4.175037060640906,23848064.0,0.1685893268471856,0.15482952641504688,-0.01375980043213873
TRIM,Gitlab Inc,37637K108,,767998.0,-7.121546527026128,23446979.0,0.1391485766160369,0.15222554981542943,0.013076973199392522
ADD,WeRide Inc,950915108,,3742949.0,2.5653469087895835,21783963.0,0.2295821870563929,0.14142869940020725,-0.08815348765618566
ADD,Generate Biomedicines Inc,370920100,,1284617.0,157.7440570777355,21671492.0,0.04844754490082368,0.1406985004345626,0.09225095553373894
TRIM,Airbnb Inc,009066101,,148320.0,-8.253021736709925,21224619.0,0.15875208256271606,0.13779725298077888,-0.020954829581937173
ADD,Arcturus Therapeutics Holdings,03969T109,,2901635.0,4.770396870502376,19498987.0,0.16626386833208318,0.12659387876446307,-0.039669989567620106
ADD,Oklo Inc,02156V109,,372257.0,6.005085870335935,19480209.0,0.13542121131130083,0.1264719657719861,-0.008949245539314726
TRIM,Genius Sports Ltd,G3934V109,,3065770.0,-7.967723246047208,18578566.0,0.11475709527835856,0.12061820092610838,0.0058611056477498175
TRIM,Crowdstrike Holdings Inc,22788C105,,94500.0,-10.736213704116524,18029183.0,0.3214058997705423,0.11705142461627972,-0.20435447515426258
ADD,HEICO Corp,422806109,,50052.0,14.428110925676139,17828022.0,0.09326797734158428,0.11574542080971591,0.02247744346813163
ADD,908 Devices Inc,65443P102,,2027920.0,4.172991521483958,17642905.0,0.09264531634826974,0.11454357996253545,0.02189826361426571
ADD,Netflix Inc,64110L106,,224871.0,3.4265319357375783,16055789.0,0.16256505004819682,0.10423949747408927,-0.058325552574107556
ADD,Pony AI Inc,732908108,,2212454.0,14.863995605744307,15376555.0,0.14139652036572664,0.09982968548494843,-0.04156683488077821
TRIM,Sea Ltd,81141R100,,158412.0,-8.467289935631493,15180586.0,0.11144741387007576,0.09855738986120177,-0.012890024008873985
ADD,Garmin Ltd,H2906T109,,61682.0,14.864059590316572,14651942.0,0.09688519049422659,0.0951252580050412,-0.0017599324891853924
TRIM,Klarna Group PLC,G5279N105,,712201.0,-8.476394987669646,14414948.0,0.07921099968587889,0.09358661449992449,0.014375614814045604
TRIM,Strata Critical Medical Inc,092667104,,2730855.0,-63.37020829789986,14391606.0,0.24233541114969565,0.09343507050853048,-0.14890034064116517
TRIM,NU Holdings Ltd,G6683N103,,1071519.0,-8.477021434702952,14315494.0,0.13082866364598242,0.0929409262075716,-0.03788773743841081
TRIM,Etoro Group Ltd,G32089107,,315645.0,-10.392275984238557,12458508.0,0.08225934093352524,0.08088475833837383,-0.0013745825951514135
ADD,BioNTech SE,09075V102,,133333.0,4.265784575923927,12406622.0,0.08838465598963752,0.08054789724945816,-0.007836758740179361
TRIM,Alibaba Group Holding Ltd,01609W102,,119555.0,-84.73449604237133,11474896.0,0.764078704263704,0.07449882360857116,-0.6895798806551328
TRIM,Canton Strategic Holdings Inc,432705309,,3657548.0,-1.0158361758487764,10314285.0,0.09396118548094855,0.06696375277506056,-0.02699743270588799
ADD,Lockheed Martin Corp,539830109,,14806.0,11.60021104997362,7543065.0,0.06235429881673751,0.04897207511972107,-0.013382223697016443
TRIM,ARK Innovation ETF,00214Q104,,91105.0,-4.738751738343947,7363075.0,0.0502672133505196,0.04780352045383941,-0.002463692896680185
ADD,Quantum-Si Inc,74765K105,,7167738.0,4.198913227247559,6343448.0,0.0414034294757502,0.041183764421232526,-0.00021966505451767593
NEW,Honeywell International Inc,438516205,,23262.0,,5208362.0,0.0,0.03381441033780044,0.03381441033780044
NEW,Honeywell Aerospace Inc,43849R105,,23262.0,,5142763.0,0.0,0.03338851991318145,0.03338851991318145
ADD,SimilarWeb Ltd,M84137104,,834663.0,137.07302525066038,5116484.0,0.007145721356542399,0.03321790794549045,0.026072186588948047
TRIM,Zillow Group Inc,98954M200,,152575.0,-8.465068842427332,4809164.0,0.05363686605403341,0.03122268476687636,-0.022414181287157046
ADD,JFrog Ltd,M6191J100,,50621.0,28.021547254748235,4600436.0,0.01443027408416352,0.02986755349124913,0.01543727940708561
ADD,Xometry Inc,98423F109,,46048.0,14.274369664482828,4444553.0,0.012797471586801766,0.02885550945001556,0.016058037863213796
ADD,Stratasys Ltd,M85548101,,512180.0,22.993650763157135,4384261.0,0.025291081871587007,0.028464073826284596,0.0031729919546975884
TRIM,UroGen Pharma Ltd,M96088105,,101508.0,-12.14851356614306,3735494.0,0.016155381985362413,0.024252063687276632,0.008096681701914219
TRIM,Kaspi.KZ JSC,48581R205,,41525.0,-33.700025546046746,3597726.0,0.03607572020403283,0.023357628223033153,-0.012718091980999678
TRIM,PayPay Corp,70450C101,,244985.0,-8.472594269659982,3510635.0,0.044418013540746426,0.02279220461946463,-0.021625808921281797
TRIM,Alpha Tau Medical Ltd,M0740A108,,277086.0,-5.151060814557703,3485742.0,0.01606119470218841,0.022630591022610405,0.006569396320421996
ADD,Velo3D Inc,92259N302,,194753.0,65.18770462603267,3417915.0,0.008608913646398523,0.022190235684409643,0.01358132203801112
ADD,Valens Semiconductor Ltd,M9607U115,,1412570.0,34.72447944087104,3192408.0,0.009213362402494306,0.020726169586076548,0.011512807183582241
ADD,3D Systems Corp,88554D205,,1032786.0,12.84812062937063,3119014.0,0.013379819925230733,0.020249671440914493,0.006869851515683759
TRIM,Materialise NV,57667T100,,419784.0,-5.522996732114403,3118995.0,0.017068808888944385,0.020249548086624523,0.003180739197680138
ADD,Taboola.com Ltd,M8744T106,,602812.0,14.946351174324837,3014060.0,0.012642263199675784,0.019568275327780747,0.006926012128104963
TRIM,Proto Labs Inc,743713109,,35418.0,-22.505688779975493,2886921.0,0.020265523102489018,0.018742846850279066,-0.0015226762522099514
ADD,Mobileye Global Inc,60741F104,,281104.0,38.8695948582918,2721087.0,0.010814165174768459,0.017666197622756324,0.006852032447987865
ADD,Pagaya Technologies Ltd,M7S64L123,,147603.0,49.002130000706636,2693755.0,0.008974394832156035,0.017488749230468545,0.00851435439831251
TRIM,Radware Ltd,M81873107,,86280.0,-5.787289801266652,2662601.0,0.01874403143499456,0.017286487148903587,-0.001457544286090972
TRIM,Tower Semiconductor Ltd,M87915274,,10126.0,-44.02432283029298,2639241.0,0.02468553664860487,0.01713482629555065,-0.00755071035305422
ADD,Allot Ltd,M0854Q105,,297726.0,46.874321684393315,2587620.0,0.010065628227628165,0.016799685674363487,0.006734057446735322
ADD,TAT Technologies Ltd,M8740S227,,52284.0,22.47364722417428,2508930.0,0.013085476888951073,0.01628880414395498,0.0032033272550039075
TRIM,Dentsply Sirona Inc,24906P109,,235538.0,-11.700181444659378,2499058.0,0.024062214664614157,0.01622471185181884,-0.007837502812795317
TRIM,HP Inc,40434L105,,113869.0,-7.237297662786246,2498286.0,0.018337319983765733,0.016219699772247416,-0.0021176202115183174
ADD,Cellebrite DI Ltd,M2197Q107,,170923.0,35.45644024947893,2495476.0,0.013521551878923713,0.016201456321993917,0.002679904443070204
ADD,Riskified Ltd,M8216R109,,488797.0,3.1093307344897343,2463537.0,0.014450834782372905,0.01599409776055387,0.0015432629781809634
ADD,RADCOM Ltd,M81865111,,174214.0,0.8562248530986771,2456417.0,0.01633391945517681,0.015947872363470266,-0.00038604709170654214
TRIM,Ituran Location and Control Ltd,M6158M104,,40137.0,-20.560118753092528,2448758.0,0.019256058141839765,0.01589814759995014,-0.0033579105418896256
ADD,Monday.com Ltd,M7S64H106,,33167.0,95.1918549905838,2400959.0,0.009131912798468174,0.015587820668040164,0.006455907869571989
ADD,PTC Inc,69370C100,,21049.0,7.5959719879364105,2391377.0,0.021676854841528807,0.015525611151908834,-0.006151243689619973
TRIM,AudioCodes Ltd,M15342104,,246438.0,-3.2946938006702404,2385520.0,0.016665938959998246,0.015487585568942731,-0.0011783533910555144
TRIM,Autodesk Inc,052769106,,12226.0,-1.7913085388384609,2376979.0,0.02317581839150716,0.015432134569435561,-0.0077436838220715995
ADD,Teva Pharmaceutical Industries,881624209,,68653.0,0.5477526032894448,2325964.0,0.015992576093640902,0.01510092830086535,-0.0008916477927755524
TRIM,Microsoft Corp,594918104,,6177.0,-3.4692920768870135,2304145.0,0.01842000602917435,0.014959272129662105,-0.0034607338995122448
TRIM,Nova Ltd,M7516K103,,4220.0,-16.961826052735145,2291207.0,0.017162514037742826,0.014875274350523392,-0.002287239687219434
KEEP,Playtika Holding Corp,72815L107,,614004.0,0.0,2284095.0,0.01327371148080295,0.014829100892088201,0.0015553894112852514
TRIM,Inmode Ltd,M5425M103,,153224.0,-2.8543169800793784,2240135.0,0.01677899169470628,0.01454369801908327,-0.0022352936756230082
ADD,Oddity Tech Ltd,M7518J104,,146754.0,124.00061054720292,2220388.0,0.006816687974305077,0.014415493957817839,0.007598805983512762
TRIM,Brainsway Ltd,10501L106,,142500.0,-26.427310182460275,2210175.0,0.02001702949005298,0.014349187780793285,-0.005667841709259694
TRIM,Nayax Ltd,M7S750159,,33306.0,-11.415500824511943,2163772.0,0.016424031925241236,0.014047924143030598,-0.002376107782210639
ADD,Check Point Software Technologies Ltd,M22465104,,16112.0,36.91366417403127,2117600.0,0.013072521471698111,0.013748160233740704,0.0006756387620425932
ADD,Fiverr International Ltd,M4R82T106,,202039.0,57.65083179874529,2085042.0,0.009985803883029325,0.013536782919380047,0.003550979036350722
TRIM,Perion Network Ltd,M78673114,,211984.0,-9.35431454716497,2058365.0,0.018167608683568454,0.013363587003930718,-0.004804021679637735
TRIM,Camtek Ltd,M20791105,,12161.0,-20.79588380877947,1983702.0,0.018101968421244164,0.012878850090664858,-0.005223118330579306
TRIM,Cognyte Software Ltd,M25133105,,225795.0,-6.290853402945802,1982480.0,0.01517727131184638,0.012870916462120454,-0.002306354849725925
TRIM,Kamada Ltd,M6240T109,,263304.0,-2.3197320047336927,1931485.0,0.017303445026263506,0.01253984004017126,-0.0047636049860922455
ADD,Nice Ltd,653656108,,21035.0,9.301117173291765,1911030.0,0.016501080109000157,0.012407039408521675,-0.004094040700478483
TRIM,MediWound Ltd,M68830112,,126576.0,-2.604627542108786,1860667.0,0.016281149070135628,0.012080066139796758,-0.00420108293033887
TRIM,Nano Dimension Ltd,63008G203,,1247498.0,-11.907199823743502,1808872.0,0.018720818997719595,0.011743795853006713,-0.006977023144712881
TRIM,Compugen Ltd,M25722105,,786536.0,-25.08274810381827,1683187.0,0.01738972375040614,0.010927807224853285,-0.0064619165255528545
TRIM,Gilat Satellite Networks Ltd,M51474118,,118601.0,-6.547895769476248,1578579.0,0.014823322469297837,0.010248657458263208,-0.004574665011034628
TRIM,Kaiser Aluminum Corp,483007704,,7530.0,-19.995750106247343,1473094.0,0.008820259582833717,0.009563813917341343,0.0007435543345076252
ADD,Wix.com Ltd,M98068105,,32312.0,21.377859584538523,1465995.0,0.01864579266779367,0.009517724859209814,-0.009128067808583855
TRIM,Moog Inc,615394202,,3455.0,-16.726922149915644,1464367.0,0.009441769674735624,0.009507155344258677,6.538566952305272e-05
TRIM,GE Aerospace,369604301,,3610.0,-3.03518667741069,1349165.0,0.008215538654106567,0.00875922582251359,0.000543687168407022
ADD,Enlivex Ltd,M4130Y106,,2382731.0,279.2285655170219,1310264.0,0.00454443532045403,0.00850666765229601,0.00396223233184198
TRIM,Lincoln Electric Holdings Inc,533900106,,4193.0,-9.045553145336225,1113283.0,0.008929276386236652,0.007227801789525668,-0.0017014745967109841
TRIM,AMETEK Inc,031100100,,4186.0,-17.533490937746258,1012761.0,0.008461388303837919,0.006575179687610251,-0.0018862086162276673
ADD,Nano-X Imaging Ltd,M70700105,,806614.0,9.999318141526544,935672.0,0.012944281504159924,0.006074692379214503,-0.006869589124945421
TRIM,Align Technology Inc,016255101,,5264.0,-17.245716082376987,887826.0,0.008479857160966242,0.005764060307745124,-0.0027157968532211182
TRIM,ARK Innovation ETF,00214Q104,CALL,8900.0,-1.1111111111111112,719298.0,0.004730438096728715,0.004669920740370807,-6.0517356357907975e-05
NEW,Octave Intelligence PLC,G22845104,,8897.0,,145021.0,0.0,0.0009415243413568714,0.0009415243413568714
TRIM,Materion Corp,576690101,,455.0,-20.31523642732049,135312.0,0.0006422885282163836,0.0008784902991820561,0.0002362017709656725
TRIM,Carpenter Technology Corp,144285103,,178.0,-29.64426877470356,109798.0,0.0007754587085627188,0.000712844964745118,-6.261374381760082e-05
TRIM,ATI Inc,01741R102,,487.0,-28.276877761413843,95988.0,0.000768047836628701,0.0006231858729298747,-0.0001448619636988263
TRIM,Jabil Inc,466313103,,245.0,-27.299703264094955,94443.0,0.0006961164983394395,0.0006131552214559754,-8.296127688346407e-05
TRIM,3M Co,88579Y101,,470.0,-5.432595573440644,76098.0,0.0005612899531222271,0.0004940534083241406,-6.723654479808645e-05
TRIM,Avient Corp,05368V106,,2015.0,-14.582450190758797,74474.0,0.0006659053362579497,0.0004835098626972068,-0.00018239547356074288
ADD,iShares Russell 1000 Growth ETF,464287614,,570.0,163.88888888888889,70792.0,0.0007174470562775416,0.00045960509976717605,-0.00025784195651036557
TRIM,ARK Genomic Revolution ETF,00214Q302,,1659.0,-75.505684334859,69794.0,0.0013915720060027072,0.00045312575337821053,-0.0009384462526244967
TRIM,Kennametal Inc,489170100,,1979.0,-19.48738812042311,69364.0,0.0006906030584640788,0.0004503340510262515,-0.00024026900743782725
ADD,Vanguard Growth ETF,922908736,,768.0,725.8064516129032,66182.0,0.00031490373448904234,0.00042967545362175444,0.0001147717191327121
TRIM,Grayscale Ethereum Staking Min,38964R203,,4280.0,-3.992821893225662,64328.0,0.0006884878883003297,0.00041763867185307525,-0.0002708492164472544
ADD,Dauch Corporation,024061103,,6386.0,6.771442902524662,34612.0,0.00027580419190326866,0.00022471256233955102,-5.1091629563717635e-05
NEW,State Street SPDR S&P Biotech ETF,78464A870,,94.0,,14822.0,0.0,9.622933083892366e-05,9.622933083892366e-05
NEW,iShares Expanded Tech-Software Sector ETF,464287515,,56.0,,5109.0,0.0,3.316931933990426e-05,3.316931933990426e-05
NEW,State Street SPDR S&P Capital Markets ETF,78464A771,,19.0,,2775.0,0.0,1.801621866671253e-05,1.801621866671253e-05
NEW,State Street SPDR S&P Health Care Equipment ETF,78464A581,,21.0,,1805.0,0.0,1.171865754717698e-05,1.171865754717698e-05
NEW,State Street SPDR S&P Aerospace & Defense ETF,78464A631,,3.0,,729.0,0.0,4.732909336228265e-06,4.732909336228265e-06
NEW,Fidelity MSCI Communication Services Index ETF,316092873,,7.0,,482.0,0.0,3.1293035666145727e-06,3.1293035666145727e-06
NEW,iShares U.S. Broker-Dealers & Securities Exchanges ETF,464288794,,2.0,,424.0,0.0,2.752748365652653e-06,2.752748365652653e-06
TRIM,State Street SPDR S&P 500 ETF Trust,78462F103,,0.0,-100.0,344.0,0.0001392746236498024,2.233361881567247e-06,-0.00013704126176823514
EXIT,Intercontinental Exchange Inc,45866F104,,0.0,-100.0,0.0,0.035690292652576734,0.0,-0.035690292652576734
EXIT,Honeywell International Inc,438516106,,0.0,-100.0,0.0,0.06803845314285108,0.0,-0.06803845314285108
EXIT,Pinterest Inc,72352L106,,0.0,-100.0,0.0,0.005138261567565691,0.0,-0.005138261567565691
EXIT,Salesforce Inc,79466L302,,0.0,-100.0,0.0,0.00879968333190254,0.0,-0.00879968333190254
EXIT,Brera Holdings PLC,G13311116,,0.0,-100.0,0.0,0.059063762808980985,0.0,-0.059063762808980985
EXIT,iShares Russell 1000 ETF,464287622,,0.0,-100.0,0.0,9.720451120170465e-07,0.0,-9.720451120170465e-07
EXIT,Palo Alto Networks Inc,697435105,,0.0,-100.0,0.0,0.013546708406422713,0.0,-0.013546708406422713
