kind,issuer,cusip,putcall,shares,share_chg,value,w_prev,w_cur,w_pp
KEEP,GREEN BRICK PARTNERS INC,392709101,,9467383.0,0.0,757769335.0,19.123267763251768,19.38597435126687,0.26270658801510294
TRIM,FLUOR CORP,343412102,,4658750.0,-1.8663043592741215,244071913.0,6.94084171240798,6.24407933488446,-0.6967623775235205
ADD,CORE NATURAL RESOURCES INC,218937100,,2283200.0,22.87556373577879,182701664.0,6.09900199834509,4.674047376485324,-1.424954621859766
KEEP,BRIGHTHOUSE FINL INC,10922N103,,2842100.0,0.0,179904931.0,5.3337221005795845,4.602498698409901,-0.7312234021696833
TRIM,ACADIA HEALTHCARE COMPANY IN,00404A109,,4400641.0,-2.6058006175220725,129950928.0,3.312243909529829,3.3245279807097607,0.01228407117993191
TRIM,PENN ENTERTAINMENT INC,707569109,,5860270.0,-3.0469323874502847,125175368.0,2.8472413907842977,3.20235507215186,0.35511368136756216
NEW,FORTUNE BRANDS INNOVATIONS I,34964C106,,2241875.0,,123078938.0,0.0,3.1487222101025845,3.1487222101025845
KEEP,PG&E CORP,69331C108,,6632852.0,0.0,111564570.0,3.6524249760758116,2.854150719268836,-0.7982742568069758
TRIM,CENTENE CORP DEL,15135B101,,1651150.0,-39.558388028450004,105987319.0,2.8030987742357896,2.711468190638171,-0.09163058359761855
ADD,GRAPHIC PACKAGING HLDG CO,388689101,,9953430.0,9.378592040861628,105207755.0,2.8348890024934974,2.691524644480855,-0.14336435801264225
TRIM,TD SYNNEX CORPORATION,87162W100,,381042.0,-20.538443892978542,101867768.0,2.5355130144786475,2.6060779269575542,0.07056491247890673
TRIM,TEVA PHARMACEUTICAL INDS LTD,881624209,,2886059.0,-0.8475539976411407,97779679.0,2.747678913460694,2.5014925540225352,-0.2461863594381586
NEW,VERSIGENT PLC,G9600F104,,2277640.0,,95683657.0,0.0,2.4478701298165055,2.4478701298165055
TRIM,CAPRI HOLDINGS LIMITED,G1890L107,,4820118.0,-2.2351499436750326,89509591.0,2.72263907303445,2.28991931339949,-0.4327197596349599
