kind,issuer,cusip,putcall,shares,share_chg,value,w_prev,w_cur,w_pp
ADD,LEGENCE CORP,52476L109,,328000.0,147.25978862303438,27955440.0,0.08213160349342676,0.34327988915227603,0.2611482856588493
TRIM,VSE CORP,918284100,,120327.0,-23.456593787571325,27494720.0,0.3178815220440194,0.337622460382411,0.019740938338391578
KEEP,BLUE OWL CAPITAL CORPORATION,69121K104,,2451136.0,0.0,26643848.0,0.29728404501517447,0.3271741452837119,0.029890100268537445
KEEP,ELI LILLY & CO,532457108,,22199.0,0.0,26626147.0,0.22390392931935982,0.32695678518070925,0.10305285586134943
KEEP,ISHARES TR,464288414,,241400.0,0.0,25979468.0,0.2810000084374758,0.31901586579481855,0.03801585735734275
TRIM,PORTLAND GEN ELEC CO,736508847,,500000.0,-1.2497827495220488,25915000.0,0.2930003334466482,0.31822422853588545,0.025223895089237225
ADD,MICRON TECHNOLOGY INC,595112103,,22422.0,693.9801699716714,25881490.0,0.01046224188582219,0.31781274121586855,0.3073504993300464
NEW,EINRIDE AB,28256A109,,2977687.0,,25756993.0,0.0,0.3162839755674012,0.3162839755674012
NEW,VERSIGENT PLC,G9600F104,,583666.0,,24519809.0,0.0,0.3010919275659757,0.3010919275659757
NEW,MADISON AIR SOLUTIONS CORP,55658T105,,625004.0,,24375156.0,0.0,0.29931565554859574,0.29931565554859574
NEW,FIRST SOLAR INC,336433107,CALL,100000.0,,23596000.0,0.0,0.2897479798006079,0.2897479798006079
NEW,PAYONEER GLOBAL INC,70451X104,,3200000.0,,22784000.0,0.0,0.2797769949049436,0.2797769949049436
NEW,ARCOSA INC,039653100,,155000.0,,22519950.0,0.0,0.2765345828831454,0.2765345828831454
ADD,ETSY INC,29786A106,,297000.0,38.139534883720934,22373010.0,0.11783757062708791,0.27473022756224774,0.15689265693515983
NEW,AMERICAN HEALTHCARE REIT INC,398182303,,428630.0,,22353055.0,0.0,0.274485189380483,0.274485189380483
ADD,PPL CORP,69351T106,,607306.0,418.17918088737207,22075573.0,0.04909531414429006,0.2710778386036127,0.22198252445932262
NEW,QUANTINUUM INC,74768A104,,266000.0,,21742840.0,0.0,0.26699203107000546,0.26699203107000546
NEW,ON SEMICONDUCTOR CORP,682189105,,228022.0,,21557200.0,0.0,0.2647124576266174,0.2647124576266174
NEW,ROKU INC,77543R102,,155800.0,,21522212.0,0.0,0.2642828211493643,0.2642828211493643
NEW,MIDDLEBY CORP,596278101,,124000.0,,21329240.0,0.0,0.26191321413300206,0.26191321413300206
NEW,TOPBUILD COR,89055F103,,50000.0,,21307805.0,0.0,0.261650002234925,0.261650002234925
TRIM,COREBRIDGE FINL INC,21871X109,,733788.0,-65.60874408934562,21008350.0,0.5582671504675354,0.2579728331685074,-0.300294317299028
NEW,MICROCHIP TECHNOLOGY INC.,595017104,,227800.0,,20775360.0,0.0,0.25511182359850637,0.25511182359850637
TRIM,ALLY FINL INC,02005N100,,442344.0,-39.00949581326601,20325707.0,0.31200768261702133,0.24959029247622794,-0.062417390140793394
KEEP,PHILIP MORRIS INTL INC,718172109,,112294.0,0.0,20315108.0,0.20360271031075197,0.2494601416524482,0.04585743134169623
NEW,PUBLIC SVC ENTERPRISE GROUP,744573106,PUT,250000.0,,20290000.0,0.0,0.2491518270111177,0.2491518270111177
TRIM,CITIZENS FINL GROUP INC,174610105,,287540.0,-3.673950694623577,20147928.0,0.19630783906733323,0.24740724848144185,0.05109940941410862
KEEP,MIDCAP FINANCIAL INVSTMNT CO,03761U502,,1944500.0,0.0,19600560.0,0.23967532635271288,0.24068582229872024,0.001010495946007356
NEW,FERVO ENERGY CO,31556C106,,669350.0,,19565101.0,0.0,0.24025040215904614,0.24025040215904614
KEEP,STATE STR SPDR S&P 500 ETF T,78462F103,,25000.0,0.0,18669250.0,0.17829105056352856,0.22924976571844796,0.0509587151549194
NEW,NOVANTA INC,67000B203,,250000.0,,17070992.0,0.0,0.20962389579557295,0.20962389579557295
TRIM,ITT INC,45073V108,,84740.0,-5.571651437486071,16758182.0,0.18749880159211507,0.2057827334985129,0.01828393190639782
NEW,MARVELL TECHNOLOGY INC,573874104,,53962.0,,16074740.0,0.0,0.19739038145533241,0.19739038145533241
TRIM,STANDARDAERO INC,85423L103,,526440.0,-24.794285714285714,15745820.0,0.1982766236269742,0.19335139580030544,-0.0049252278266687655
KEEP,MASTERCARD INCORPORATED,57636Q104,,30452.0,0.0,15640147.0,0.16685509181921773,0.19205378017606958,0.02519868835685185
NEW,SILA REALTY TRUST INC,146280508,,507718.0,,15414318.0,0.0,0.18928070437803637,0.18928070437803637
NEW,CAESARS ENTERTAINMENT INC NE,12769G100,,494990.0,,14938798.0,0.0,0.18344153844504837,0.18344153844504837
ADD,SOLV ENERGY INC,78475V103,,436664.0,210.79288256227758,14868409.0,0.04626799980953952,0.18257719404132802,0.1363091942317885
NEW,DPC HOLDINGS PLC,G2R11M108,,296950.0,,14568367.0,0.0,0.1788928168860757,0.1788928168860757
ADD,ATI INC,01741R102,,73339.0,38.815490611750455,14455117.0,0.08427324544028263,0.1775021592020437,0.09322891376176108
KEEP,TALKSPACE INC,87427V103,,2767040.0,0.0,14388608.0,0.15702719037752616,0.1766854594059529,0.01965826902842674
NEW,INTEL CORP,458140100,,100000.0,,13963000.0,0.0,0.17145918977605898,0.17145918977605898
ADD,CRH PLC,G25508105,,123942.0,7.752227776570312,13261794.0,0.13259485198101087,0.16284870401897875,0.030253852037967877
TRIM,HUMANA INC,444859102,,33228.0,-50.878126663118685,13198826.0,0.12861818899727281,0.1620754860671189,0.0334572970698461
TRIM,INTERACTIVE BROKERS GROUP IN,45841N107,,151470.0,-76.52879704467695,13183949.0,0.47464471643475303,0.1618928033795662,-0.3127519130551868
NEW,CARETRUST REIT INC,14174T107,,325320.0,,13126662.0,0.0,0.1611893454833619,0.1611893454833619
NEW,RIVIAN AUTOMOTIVE INC,76954A103,CALL,750000.0,,13012500.0,0.0,0.15978748886062932,0.15978748886062932
TRIM,META PLATFORMS INC,30303M102,,21776.0,-37.07631404051204,12266203.0,0.21712395662058914,0.15062330645338853,-0.06650065016720061
KEEP,COCA COLA CO,191216100,,150643.0,0.0,12242757.0,0.12563112167026533,0.15033540040429524,0.024704278734029916
NEW,FLAGSTAR BANK NATIONAL ASSOC,649445400,,781685.0,,11678374.0,0.0,0.14340503788167247,0.14340503788167247
ADD,CORE & MAIN INC,21874C102,,236431.0,1.7183150703201298,11407796.0,0.1259161066210323,0.1400824650354914,0.014166358414459096
NEW,DOMINION ENERGY INC,25746U109,,165344.0,,11291342.0,0.0,0.1386524637115509,0.1386524637115509
NEW,CATALYST PHARMACEUTICALS INC,14888U101,,344593.0,,10830558.0,0.0,0.1329942490512507,0.1329942490512507
TRIM,AMERICAN INTL GROUP INC,026874784,,144410.0,-3.6791483798674016,10762877.0,0.12371790193845011,0.13216315763656666,0.00844525569811655
ADD,HUNTSMAN CORP,447011107,CALL,1000000.0,8.991825613079019,10620000.0,0.13391622459962596,0.13040869407876146,-0.003507530520864499
TRIM,WOODWARD INC,980745103,,24854.0,-75.10367624962436,10573886.0,0.39182858101960366,0.1298424354611769,-0.26198614555842675
KEEP,BLUE OWL TECHNOLOGY FIN CORP,095924106,,1005000.0,0.0,10401750.0,0.13654834376261832,0.1277286848996005,-0.008819658863017832
TRIM,EVGO INC,30052F100,,5350022.0,-11.373132652008119,10218542.0,0.11385908728388291,0.1254789752927472,0.011619888008864293
NEW,TIMKEN CO,887389104,,70000.0,,10172400.0,0.0,0.12491237284809728,0.12491237284809728
NEW,ARES ACQUISITION CORP III,G3303U112,,1000000.0,,10050000.0,0.0,0.12340935739091834,0.12340935739091834
TRIM,CARLYLE GROUP INC,14316J108,,226767.0,-7.4363736555299305,9549158.0,0.1300002475754671,0.11725924899545742,-0.012740998580009683
ADD,JANUS LIVING INC,471024109,,326320.0,42.64232759826549,9378437.0,0.059129464506792205,0.11516287398022011,0.05603340947342791
KEEP,SNAP INC,83304AAH9,,10000000.0,0.0,9250002.0,0.10013450901479061,0.11358575151091635,0.01345124249612574
NEW,MGE ENERGY INC,55277P104,,106813.0,,8709532.0,0.0,0.1069490295816557,0.1069490295816557
TRIM,JOHNSON & JOHNSON,478160104,,34019.0,-2.3732996613671586,8639805.0,0.09340589019182576,0.1060928142321237,0.012686924040297948
TRIM,BLUE OWL CAPITAL INC,09581B103,,973500.0,-51.75046440487778,8518125.0,0.20200525715032874,0.10459864004233993,-0.09740661710798881
NEW,JETBLUE AIRWAYS CORP,477143AR2,,7500000.0,,8332359.0,0.0,0.1023175193771577,0.1023175193771577
ADD,TPG INC,872657101,,204488.0,18.313998900685625,8291988.0,0.07677909966533636,0.10182178214658767,0.025042682481251313
TRIM,KKR & CO INC,48251W104,,88715.0,-63.7440690503533,8142263.0,0.2482040175039985,0.09998322831222396,-0.14822078919177456
NEW,ARXIS INC,04339D105,,175000.0,,8074500.0,0.0,0.09915112997541992,0.09915112997541992
KEEP,CHUBB LIMITED,H1467J104,,22890.0,0.0,7799539.0,0.08181241552351855,0.09577473591397072,0.013962320390452171
KEEP,KRANESHARES TRUST,500767306,,300404.0,0.0,7350886.0,0.09365514784654845,0.0902654843297411,-0.003389663516807348
TRIM,RADNET INC,750491102,,116588.0,-73.40905462424449,7189982.0,0.2687220237794878,0.08828965753952933,-0.18043236623995845
KEEP,WALMART INC,931142103,,63099.0,0.0,7146593.0,0.08599492168529443,0.08775686066312789,0.0017619389778334577
NEW,RUSH STREET INTERACTIVE INC,782011100,,226680.0,,6741463.0,0.0,0.08278205141339826,0.08278205141339826
NEW,SUNRUN INC,86771W105,CALL,500000.0,,6690000.0,0.0,0.08215010954679042,0.08215010954679042
KEEP,CME GROUP INC,12572Q105,,30028.0,0.0,6631083.0,0.09725511704685583,0.08142663600356646,-0.015828481043289364
TRIM,UBER TECHNOLOGIES INC,90353T100,,90337.0,-71.24939132870159,6518718.0,0.24784361922760337,0.0800468457107077,-0.16779677351689565
NEW,SHARONAI HOLDINGS INC,778920306,,72748.0,,6158846.0,0.0,0.07562778379399282,0.07562778379399282
TRIM,ARES MANAGEMENT CORPORATION,03990B101,,54026.0,-72.44330643598192,6013634.0,0.23455760503177658,0.07384464751484356,-0.16071295751693304
TRIM,BLACKSTONE INC,09260D107,,51080.0,-70.55721112001338,6010584.0,0.2187666336511433,0.07380719492379458,-0.14495943872734873
TRIM,VERISK ANALYTICS INC,92345Y106,,33267.0,-37.76634552427275,5972425.0,0.11122929291731826,0.0733386200313886,-0.03789067288592966
TRIM,INGRAM MICRO HLDG CORP,457152106,,208600.0,-47.85,5721898.0,0.10224717873446754,0.07026226420262496,-0.03198491453184257
KEEP,ISHARES INC,464286509,,97700.0,0.0,5631428.0,0.05870092337661585,0.06915133439534572,0.010450411018729872
TRIM,GALAXY DIGITAL INC.,36317J209,,204478.0,-24.799658711857926,5590429.0,0.055013873004458376,0.06864788561488101,0.013634012610422637
NEW,EROCK INC,296013105,,376206.0,,5454987.0,0.0,0.066984720422469,0.066984720422469
ADD,NEPTUNE INS HLDGS INC,64073B103,,172280.0,0.7485380116959065,5426820.0,0.04536083573180369,0.0666388426742471,0.021278006942443417
NEW,VISHAY INTERTECHNOLOGY INC,928298108,,100000.0,,5378000.0,0.0,0.06603935562670236,0.06603935562670236
NEW,SITIME CORP,82982T106,,7000.0,,5218920.0,0.0,0.0640859267138917,0.0640859267138917
NEW,PINNACLE FINL PARTNERS INC,72348N109,,49273.0,,4970660.0,0.0,0.061037408597884785,0.061037408597884785
TRIM,METROPOLITAN BK HLDG CORP,591774104,,50000.0,-33.33333333333333,4938000.0,0.06850199096520111,0.060636358885209435,-0.007865632079991677
KEEP,NORTHROP GRUMMAN CORP,666807102,,9660.0,0.0,4919935.0,0.07227088075122552,0.060414529030356996,-0.011856351720868526
TRIM,SERVICENOW INC,81762P102,,48570.0,-68.5323520074636,4822030.0,0.17696074063789197,0.059212300857684565,-0.11774843978020741
NEW,ADOBE INC,00724F101,,23419.0,,4801363.0,0.0,0.05895851964482904,0.05895851964482904
NEW,ACADIA RLTY TR,004239109,,228650.0,,4781072.0,0.0,0.05870935553827987,0.05870935553827987
NEW,LINCOLN INTL INC,533714101,,200000.0,,4774000.0,0.0,0.05862251464519842,0.05862251464519842
ADD,RBC BEARINGS INC,75524B104,,6610.0,35.58974358974359,4257237.0,0.029034843158197883,0.052276903724461796,0.023242060566263913
TRIM,APOLLO GLOBAL MGMT INC,03769M106,,35000.0,-73.3538381892791,4140850.0,0.16048911930692947,0.05084772512957056,-0.10964139417735891
KEEP,ABBOTT LABORATORIES,002824100,,44750.0,0.0,4060615.0,0.05038319653512147,0.049862476394221276,-0.0005207201409001966
NEW,MORGAN STANLEY,617446448,,19096.0,,3991828.0,0.0,0.0490178038104552,0.0490178038104552
NEW,FREEPORT MCMORAN INC,35671D857,,62294.0,,3917670.0,0.0,0.04810717782782876,0.04810717782782876
NEW,ACM RESH INC,00108J109,,30122.0,,3822181.0,0.0,0.04693461701908235,0.04693461701908235
NEW,PAPA JOHNS INTL INC,698813102,,100000.0,,3677000.0,0.0,0.04515186140561261,0.04515186140561261
TRIM,BUNGE GLOBAL SA,H11356104,,33054.0,-51.908863411511376,3527853.0,0.09587274045405585,0.04332040514424114,-0.05255233530981471
NEW,ARCHER DANIELS MIDLAND CO,039483102,,46071.0,,3519824.0,0.0,0.04322181273324694,0.04322181273324694
ADD,MASTEC INC,576323109,,8275.0,110.50623251081151,3442897.0,0.01386938457488258,0.04227718470976324,0.02840780013488066
NEW,VARONIS SYS INC,922280102,,80000.0,,3356800.0,0.0,0.041219953322371605,0.041219953322371605
TRIM,NETFLIX INC.,64110L106,,46451.0,-2.974412532637076,3316601.0,0.050478578984781745,0.040726328172345984,-0.009752250812435762
KEEP,AKTIS ONCOLOGY INC,01021M104,,100000.0,0.0,3223000.0,0.019618211363788336,0.0395769511314358,0.019958739767647463
TRIM,FIGURE TECHNOLOGY SOLUTIO,349381103,,100000.0,-90.0,3071000.0,0.37229640905568134,0.03771046134801097,-0.33458594770767036
ADD,ANDERSEN GROUP INC,033853102,,72600.0,45.2,2738472.0,0.014913788403997838,0.03362717111970377,0.018713382715705933
TRIM,CARPENTER TECHNOLOGY CORP,144285103,,4308.0,-48.933143669985775,2657347.0,0.03646255677862104,0.032630993595491015,-0.003831563183130028
NEW,LIFTOFF MOBILE INC,53229X101,,106980.0,,2569660.0,0.0,0.031554237742601715,0.031554237742601715
TRIM,DATADOG INC,23804L103,,9662.0,-90.4663232885363,2515598.0,0.13119632243944687,0.030890381356604914,-0.10030594108284197
ADD,AMENTUM HOLDINGS INC,023939101,,118276.0,9.915803951452522,2444765.0,0.03077464623573308,0.03002058483799089,-0.0007540613977421902
NEW,KITE REALTY GROUP TRUST,49803T300,,85000.0,,2412300.0,0.0,0.029621929635235057,0.029621929635235057
NEW,ESPERION THERAPEUTICS INC NE,29664W105,,757358.0,,2393251.0,0.0,0.02938801671494256,0.02938801671494256
NEW,HAWKEYE 360 INC,420201105,,116280.0,,2351182.0,0.0,0.02887142882876559,0.02887142882876559
NEW,APPLIED AEROSPACE & DEFENSE,03815J107,,100000.0,,2278000.0,0.0,0.02797278767527482,0.02797278767527482
NEW,VARONIS SYS INC,922280102,CALL,53700.0,,2253252.0,0.0,0.02766889366764194,0.02766889366764194
TRIM,PONY AI INC,732908108,,302795.0,-76.56945823328631,2104425.0,0.13377884228997503,0.0258413668584461,-0.10793747543152893
KEEP,PROGRESSIVE CORP,743315103,,9472.0,0.0,2069158.0,0.020591215430919456,0.02540830439007739,0.004817088959157934
NEW,ZOETIS INC,98978V103,,27808.0,,1998283.0,0.0,0.024537992130865324,0.024537992130865324
NEW,TEXAS INSTRS INC,882508104,,6640.0,,1979185.0,0.0,0.02430347751320843,0.02430347751320843
TRIM,REDDIT INC,75734B100,,11003.0,-54.28559557937596,1909901.0,0.03553967839295659,0.023452701999032072,-0.012086976393924517
NEW,MGM RESORTS INTERNATIONAL,552953101,,38752.0,,1852733.0,0.0,0.02275070536785555,0.02275070536785555
KEEP,VERIZON COMMUNICATIONS INC,92343V104,,43292.0,0.0,1832983.0,0.02383199261712907,0.02250818449139081,-0.0013238081257382593
