kind,issuer,cusip,putcall,shares,share_chg,value,w_prev,w_cur,w_pp
KEEP,APPLE INC,037833100,,227917808.0,0.0,65950296923.0,21.985634774005366,22.038266729497398,0.052631955492032034
KEEP,AMERICAN EXPRESS CO,025816109,,151610700.0,0.0,51282319275.0,17.430617039247302,17.136745146261052,-0.2938718929862496
KEEP,COCA COLA CO,191216100,,400000000.0,0.0,32508000000.0,11.562332484804855,10.863028799990918,-0.6993036848139376
ADD,ALPHABET INC,02079K305,,78791167.0,45.23771498651479,28157599351.0,5.929428607658505,9.40927810657434,3.4798494989158337
TRIM,BANK OF AMER CORP,060505104,,483394015.0,-5.885655710922402,27543790975.0,9.51713680772366,9.204164963158451,-0.3129718445652081
KEEP,CHEVRON CORPORATION,166764100,,84375856.0,0.0,13986141890.0,6.635366662821706,4.673676084404744,-1.9616905784169623
KEEP,OCCIDENTAL PETE CORP,674599105,,264941431.0,0.0,12868205304.0,6.545600244064069,4.300101046559243,-2.2454991975048255
KEEP,CHUBB LIMITED,H1467J104,,34249183.0,0.0,11670066615.0,4.242880466510539,3.8997252902841617,-0.34315517622637737
KEEP,MOODYS CORP,615369105,,24669778.0,0.0,11173435852.0,4.090599164853553,3.7337687786122506,-0.3568303862413025
ADD,ALPHABET INC,02079K107,,27188433.0,658.3487461700345,9606489032.0,0.3909051957309392,3.2101503328846093,2.81924513715367
KEEP,KRAFT HEINZ CO,500754106,,325634818.0,0.0,7691494401.0,2.783598119477265,2.5702265655540755,-0.21337155392318952
TRIM,DAVITA INC,23918K108,,28880209.0,-4.0543265189032045,6425268898.0,1.758355931406972,2.1470985937818354,0.3887426623748633
ADD,DELTA AIR LINES INC,247361702,,57320000.0,43.985891191278775,5368591200.0,1.0059201268164593,1.7939941190161746,0.7880739921997153
KEEP,SIRIUSXM HOLDINGS INC,829933100,,124807117.0,0.0,3686802237.0,1.0948670848338626,1.231999473372768,0.1371323885389053
KEEP,VERISIGN INC,92343E102,,8989880.0,0.0,2261494212.0,0.8486366621361242,0.7557117249898107,-0.09292493714631356
TRIM,KROGER CO,501044101,,39000000.0,-22.0,2165670000.0,1.3751649878377374,0.7236906478797936,-0.6514743399579438
TRIM,ALLY FINL INC,02005N100,,27000000.0,-6.896551724137931,1240650000.0,0.4324167915183413,0.4145815393352016,-0.017835252183139694
ADD,LENNAR CORP,526057104,,13111741.0,29.823819497760418,1186481443.0,0.3333588876971717,0.3964803151828406,0.0631214274856689
KEEP,LIBERTY LIVE HOLDINGS INC,530909308,,10587143.0,0.0,1118425787.0,0.3787047885922267,0.37373851159202376,-0.004966277000202968
ADD,NEW YORK TIMES CO MTN BE,650111107,,15700000.0,3.654070056286801,1098686000.0,0.48203728103168125,0.36714216993191895,-0.1148951110997623
TRIM,CAPITAL ONE FINL CORP,14040H105,,3000000.0,-58.04195804195804,601860000.0,0.4957794757955652,0.2011204169300644,-0.2946590588655008
KEEP,LIBERTY LIVE HOLDINGS INC,530909100,,4986588.0,0.0,504941901.0,0.17368999903809415,0.1687338013069141,-0.0049561977311800565
KEEP,LOUISIANA PAC CORP,546347105,,5664793.0,0.0,445592617.0,0.15664022080480378,0.14890136063536122,-0.007738860169442557
TRIM,NUCOR CORP,670346105,,1857752.0,-52.45159102397574,413814258.0,0.25112017187472463,0.13828215216257142,-0.11283801971215321
ADD,MACYS INC,55616P104,,7347426.0,141.82249934586312,173031882.0,0.020891197102113134,0.05782116148279285,0.03692996438067972
KEEP,NVR INC,62944T105,,11112.0,0.0,75710501.0,0.0278325301425978,0.02529978321720011,-0.002532746925397688
ADD,LENNAR CORP,526057302,,298117.0,25.415749906395796,26445959.0,0.007600114988073121,0.008837308178306233,0.0012371931902331115
KEEP,JEFFERIES FINANCIAL GROUP IN,47233W109,,433558.0,0.0,21669229.0,0.006800924058130563,0.0072410932293773345,0.0004401691712467718
NEW,D R HORTON INC,23331A109,,3564.0,,580504.0,0.0,0.0001939839938018312,0.0001939839938018312
EXIT,CONSTELLATION BRANDS INC,21036P108,,0.0,-100.0,0.0,0.03608325742755496,0.0,-0.03608325742755496
