kind,issuer,cusip,putcall,shares,share_chg,value,w_prev,w_cur,w_pp
ADD,Icahn Enterprises LP,451100101,,618393343.0,12.55783332968299,4458616003.0,48.49366700654354,53.95168396948314,5.4580169629396025
KEEP,CVR Energy Inc,12662P108,,71201875.0,0.0,1960899637.0,28.010798659252462,23.72795446840776,-4.282844190844703
KEEP,"CVR Partners, LP",126633205,,4164274.0,0.0,464233266.0,6.166831205920205,5.61747556607265,-0.5493556398475548
KEEP,"Centuri Holdings, Inc.",155923105,,14336044.0,0.0,433521971.0,4.89564451507619,5.245852156248009,0.3502076411718198
KEEP,International Flavors and Fragrances Inc.,459506101,,4275000.0,0.0,338665500.0,3.6259559932984917,4.098037152128122,0.47208115882963053
KEEP,EchoStar Corporation,278768106,,1404542.0,0.0,142561013.0,1.922336189913356,1.7250659654408855,-0.19727022447247045
TRIM,JetBlue Airways Corp.,477143101,,20658179.0,-38.55707029991165,118371366.0,1.7373662638569594,1.4323580512811482,-0.3050082125758111
KEEP,"Monro, Inc.",610236101,,5078573.0,0.0,86894384.0,0.9523466466325995,1.0514694113905534,0.0991227647579539
KEEP,"Caesars Entertainment, Inc.",12769G100,,2440109.0,0.0,73642490.0,0.7539722881085978,0.8911142705567109,0.13714198244811304
ADD,"SandRidge Energy, Inc.",80007P869,,5054907.0,2.16678412862863,69252220.0,0.9434228676140313,0.8379896104780387,-0.10543325713599261
TRIM,American Electric Power Company,025537101,,434710.0,-63.93346054924085,59472675.0,1.8470582097391768,0.7196517852761541,-1.1274064244630226
KEEP,Bausch Plus Lomb Corp.,071705107,,3500000.0,0.0,57960000.0,0.650600154044393,0.701347593236825,0.050747439192432076
